username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
x_tello;2009-06-24 23:56;0;0;"Se establece una 1ª causa para la gran mortalidad por Influenza en México: Mala Atención Primaria. http://bit.ly/uC5F8 #Influenza #AH1N1";;;#Influenza #AH1N1;"2318402131";https://twitter.com/x_tello/status/2318402131
dixiethan;2009-06-24 23:51;0;0;"as big as my small finger(pinky) and it hurts like hell.wil go to the doctor.afraid of having aH1N1 .wish me luck guys";;;;"2318346277";https://twitter.com/dixiethan/status/2318346277
AndrEduardo;2009-06-24 23:46;0;0;"RT @miguelachox : 150 casos de AH1N1 y todos quieren usar guantes y mascarillas. Más de 1.1 millones de personas con SIDA y nadie usa condón.";;@miguelachox;;"2318295335";https://twitter.com/AndrEduardo/status/2318295335
morocovic;2009-06-24 23:36;0;0;"cerraron el Cole San Agustin! JAAAA #AH1N1";;;#AH1N1;"2318172041";https://twitter.com/morocovic/status/2318172041
RPPNoticias;2009-06-24 23:16;0;0;"Aumentan a 299 los casos de gripe AH1N1 en el Perú http://tinyurl.com/m6v6kh";;;;"2317933271";https://twitter.com/RPPNoticias/status/2317933271
RPPNoticias;2009-06-24 23:14;0;0;"Primer colegio nacional suspende clases por caso de gripe AH1N1 http://tinyurl.com/nl9c9s";;;;"2317905145";https://twitter.com/RPPNoticias/status/2317905145
ZephyreAllegra;2009-06-24 23:09;0;0;"Casos de influenza AH1N1 en Perú suben a 299 http://www.timesoftheinternet.com/espanol/45754.html";;;;"2317845213";https://twitter.com/ZephyreAllegra/status/2317845213
ginasandovalc;2009-06-24 23:06;0;0;"santas pelucas! RT @QueenYZ : Chispas!!! Ministerio de Salud confirma 299 casos de #influenza #AH1N1 en Perú...";;@QueenYZ;#influenza #AH1N1;"2317812746";https://twitter.com/ginasandovalc/status/2317812746
senortortillero;2009-06-24 22:54;0;0;"ya van 8 muertos en chile, a causa de la influenza ah1n1 .";;;;"2317663007";https://twitter.com/senortortillero/status/2317663007
biancaparas;2009-06-24 22:50;0;0;""Bagong patakaran sa suspensyon sa klase dahil sa AH1N1 , inilabas: DepEd pinagaaralan ang bawasan ang Christmas at summer vacation" L-) :|";;;;"2317614664";https://twitter.com/biancaparas/status/2317614664
Fluheadlines;2009-06-24 22:48;0;0;"Fluheadlines Airport workers fulfill security measures against AH1N1 flu: Lima, Jun. 24 (ANDINA).- M.. http://tinyurl.com/nunqu2";;;;"2317593404";https://twitter.com/Fluheadlines/status/2317593404
madtechman;2009-06-24 22:42;0;0;"Casi 300 infectados con el AH1N1 en Perú. Ya no tiene freno.";;;;"2317517134";https://twitter.com/madtechman/status/2317517134
Meehlan;2009-06-24 22:27;0;0;"2 confirmed cases of ah1n1 in the office! Damn! Work should be cancelld 4 d moment, dont u think? Aw! Good morning to all! Ü";;;;"2317337150";https://twitter.com/Meehlan/status/2317337150
josellop;2009-06-24 22:20;0;0;"@mcisternas aislado por ah1n1";;@mcisternas;;"2317248823";https://twitter.com/josellop/status/2317248823
josellop;2009-06-24 22:09;0;0;"@Naigabi unos sacos de peras que llegaron diagnosticados con ah1n1 a la U";;@Naigabi;;"2317113820";https://twitter.com/josellop/status/2317113820
veneprensa;2009-06-24 21:37;0;0;"Primer caso de influenza AH1N1 en Portuguesa - http://tinyurl.com/lv9mb8";;;;"2316704382";https://twitter.com/veneprensa/status/2316704382
carocastillosch;2009-06-24 21:32;0;0;"el virus AH1N1 llegó a mi círculo...por favor que no me de nuevamente neumonía...";;;;"2316637779";https://twitter.com/carocastillosch/status/2316637779
